Calificacion general;Asistencia;Fecha;Taller;Sede;Escuela;Carrera
;;14-05-2026;Domina la IA;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-05-2026;Domina la IA;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;14-05-2026;Domina la IA;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-05-2026;Domina la IA;MA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;14-05-2026;Domina la IA;NA;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;14-05-2026;Domina la IA;VA;SALUD;INFORMATICA BIOMEDICA
;;14-05-2026;Domina la IA;AV;DOCENTE;DOCENTE
;;14-05-2026;Domina la IA;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;14-05-2026;Domina la IA;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;14-05-2026;Domina la IA;PN;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;14-05-2026;Domina la IA;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;14-05-2026;Domina la IA;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;14-05-2026;Domina la IA;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;PN;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;19-05-2026;Presentaciones;SB;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;NA;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;19-05-2026;Presentaciones;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;SC;DISENO;DISENO GRAFICO
;;19-05-2026;Presentaciones;ME;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;19-05-2026;Presentaciones;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;TECNICO TOPOGRAFO GEOMATICO
;;19-05-2026;Presentaciones;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;NA;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;NA;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;PA;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;ME;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;19-05-2026;Presentaciones;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;VA;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;RESTAURACION DE BIENES PATRIMONIALES
;;19-05-2026;Presentaciones;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL
;;19-05-2026;Presentaciones;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PA;DOCENTE;DOCENTE
;;19-05-2026;Presentaciones;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;CO;TURISMO;ECOTURISMO
;;19-05-2026;Presentaciones;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;19-05-2026;Presentaciones;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;VR;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;MA;ADMINISTRACION Y NEGOCIOS;TECNICO EN MARKETING
;;19-05-2026;Presentaciones;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL
;;19-05-2026;Presentaciones;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;PM;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;19-05-2026;Presentaciones;AO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;19-05-2026;Presentaciones;AO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;VR;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;19-05-2026;Presentaciones;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;SC;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;19-05-2026;Presentaciones;ME;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;19-05-2026;Presentaciones;ME;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;19-05-2026;Presentaciones;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;CO;COMUNICACION;PUBLICIDAD
;;19-05-2026;Presentaciones;VR;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;19-05-2026;Presentaciones;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;PV;COMUNICACION;PUBLICIDAD PLAN COMUN
;;19-05-2026;Presentaciones;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;19-05-2026;Presentaciones;SB;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN GESTION DE PERSONAS
;;19-05-2026;Presentaciones;PV;ADMINISTRACION Y NEGOCIOS;COMERCIO EXTERIOR
;;19-05-2026;Presentaciones;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;19-05-2026;Presentaciones;CO;DISENO;DISENO GRAFICO
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;ME;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;19-05-2026;Presentaciones;VM;DISENO;DISENO INDUSTRIAL
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;19-05-2026;Presentaciones;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;19-05-2026;Presentaciones;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;19-05-2026;Presentaciones;MA;ADMINISTRACION Y NEGOCIOS;TECNICO EN MARKETING
;;19-05-2026;Presentaciones;AV;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;19-05-2026;Presentaciones;AL;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;19-05-2026;Presentaciones;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;PO;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;27-05-2026;Canva;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION MARKETING
;;27-05-2026;Canva;VM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;VA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;27-05-2026;Canva;PM;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;27-05-2026;Canva;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;PA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;TECNICO EN MARKETING
;;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;27-05-2026;Canva;AR;DOCENTE;DOCENTE
;;27-05-2026;Canva;VA;DOCENTE;DOCENTE
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;27-05-2026;Canva;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;ME;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;27-05-2026;Canva;MA;INGENIERIA;TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;27-05-2026;Canva;PA;DOCENTE;DOCENTE
;;27-05-2026;Canva;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR COMPUTACIONAL
;;27-05-2026;Canva;PA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;VM;DISENO;DISENO DE VESTUARIO
;;27-05-2026;Canva;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;PM;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;PA;SALUD;TECNICO EN QUIMICA Y FARMACIA
;;27-05-2026;Canva;PA;RECURSOS NATURALES;TECNICO EN CALIDAD DE ALIMENTOS
;;27-05-2026;Canva;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;SJ;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;VA;CONSTRUCCION;RESTAURACION DE BIENES PATRIMONIALES
;;27-05-2026;Canva;SB;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;PA;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;27-05-2026;Canva;PN;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;PA;DOCENTE;DOCENTE
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;27-05-2026;Canva;MA;SALUD;TECNICO DE ENFERMERIA
;;27-05-2026;Canva;VA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION MARKETING
;;27-05-2026;Canva;PA;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;MA;DOCENTE;DOCENTE
;;27-05-2026;Canva;ME;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION MARKETING
;;27-05-2026;Canva;SJ;INGENIERIA;INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;27-05-2026;Canva;NA;DOCENTE;DOCENTE
;;27-05-2026;Canva;VA;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;27-05-2026;Canva;MA;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;27-05-2026;Canva;PM;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;NA;DOCENTE;DOCENTE
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;TECNICO EN ADMINISTRACION
;;27-05-2026;Canva;SC;DISENO;DISENO DE VESTUARIO
;;27-05-2026;Canva;AL;DOCENTE;DOCENTE
;;27-05-2026;Canva;AV;TURISMO;GASTRONOMIA INTERNACIONAL
;;27-05-2026;Canva;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;VA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;SB;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;27-05-2026;Canva;SB;DOCENTE;DOCENTE
;;27-05-2026;Canva;MA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;SJ;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;27-05-2026;Canva;PV;DISENO;DISENO GRAFICO
;;27-05-2026;Canva;SB;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN CONECTIVIDAD Y REDES
;;27-05-2026;Canva;MA;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;PA;INFORMATICA Y TELECOMUNICACIONES;ANALISTA PROGRAMADOR
;;27-05-2026;Canva;SB;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;SB;RECURSOS NATURALES;TECNICO VETERINARIO Y PECUARIO
;;27-05-2026;Canva;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;SB;SALUD;TECNICO DE ENFERMERIA
;;27-05-2026;Canva;PM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;27-05-2026;Canva;SJ;SALUD;TECNICO DE ENFERMERIA
;;27-05-2026;Canva;CO;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;SC;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;CO;CONSTRUCCION;INGENIERIA EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;AO;DOCENTE;DOCENTE
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AO;DISENO;DISENO DE AMBIENTES
;;27-05-2026;Canva;PA;INGENIERIA;TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;PA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;PO;DISENO;DISENO DE AMBIENTES
;;27-05-2026;Canva;PA;RECURSOS NATURALES;TECNICO EN CALIDAD DE ALIMENTOS
;;27-05-2026;Canva;PO;DOCENTE;DOCENTE
;;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;PV;COMUNICACION;PUBLICIDAD PLAN COMUN
;;27-05-2026;Canva;PM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;MA;INGENIERIA;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA
;;27-05-2026;Canva;PM;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;PN;INGENIERIA;INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL
;;27-05-2026;Canva;PN;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;27-05-2026;Canva;AO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN COMERCIO EXTERIOR
;;27-05-2026;Canva;CO;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;CO;SALUD;TECNICO DE ENFERMERIA
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;MA;CONSTRUCCION;TECNICO EN PREVENCION DE RIESGOS
;;27-05-2026;Canva;ME;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;27-05-2026;Canva;PA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS
;;27-05-2026;Canva;MA;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN REDES Y TELECOMUNICACIONES
;;27-05-2026;Canva;PO;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;27-05-2026;Canva;VA;SALUD;TECNICO DE ENFERMERIA
;;27-05-2026;Canva;AL;CONSTRUCCION;INGENIERIA EN CONSTRUCCION
;;27-05-2026;Canva;CO;TURISMO;ADMINISTRACION EN TURISMO Y HOSPITALIDAD MENCION
;;27-05-2026;Canva;AL;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;27-05-2026;Canva;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN MARKETING DIGITAL
;;27-05-2026;Canva;AL;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;AL;CONSTRUCCION;TECNICO EN CONSTRUCCION
;;27-05-2026;Canva;AL;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;27-05-2026;Canva;PV;COMUNICACION;PUBLICIDAD
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;27-05-2026;Canva;PM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION FINANZAS
;;27-05-2026;Canva;SC;INFORMATICA Y TELECOMUNICACIONES;INGENIERIA EN INFORMATICA
;;27-05-2026;Canva;MA;ADMINISTRACION Y NEGOCIOS;AUDITORIA
;;27-05-2026;Canva;VM;SALUD;PREPARADOR FISICO
;;27-05-2026;Canva;PV;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN ADMINISTRACION MENCION INNOVACION
;;27-05-2026;Canva;VM;ADMINISTRACION Y NEGOCIOS;INGENIERIA EN GESTION LOGISTICA
;;27-05-2026;Canva;NA;DOCENTE;DOCENTE
